"ID","HWSD2_SMU_ID","WISE30s_SMU_ID","HWSD1_SMU_ID","COVERAGE","SHARE","WRB4","WRB_PHASES","WRB2","WRB2_CODE","FAO90","KOPPEN","TEXTURE_USDA","REF_BULK_DENSITY","BULK_DENSITY","DRAINAGE","ROOT_DEPTH","AWC","PHASE1","PHASE2","ROOTS","IL","ADD_PROP"
3915,32127,WD20032127,18690,5,100,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,
3917,31707,WD20031707,31707,3,70,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3919,3644,WD20003644,3644,4,70,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3923,30524,WD20030524,30524,3,59,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3924,30522,WD20030522,30522,3,73,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3925,28972,WD20028972,28972,3,100,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3928,29185,WD20029185,29185,3,43,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3929,29376,WD20029376,29376,3,55,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3931,29985,WD20029985,29985,3,52,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3932,29401,WD20029401,29401,3,73,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3934,30556,WD20030556,30556,3,100,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3935,28477,WD20028477,28477,3,72,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3938,29362,WD20029362,29362,3,40,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3943,16214,WD20016214,16214,3,60,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3944,16229,WD20016229,16229,3,45,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3947,29475,WD20029475,29475,3,55,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3950,29569,WD20029569,29569,3,50,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3953,29462,WD20029462,29462,3,73,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3954,29194,WD20029194,29194,3,71,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3955,29471,WD20029471,29471,3,73,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3957,29481,WD20029481,29481,3,73,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3959,29490,WD20029490,29490,3,55,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3960,30242,WD20030242,30242,3,83,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3961,29095,WD20029095,29095,3,52,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3962,30275,WD20030275,30275,3,57,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3963,29503,WD20029503,29503,3,52,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3964,29554,WD20029554,29554,3,56,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3966,30498,WD20030498,30498,3,70,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3969,30486,WD20030486,30486,3,70,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3973,12878,WD20012878,12878,3,30,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3974,30444,WD20030444,30444,3,68,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3976,30439,WD20030439,30439,3,52,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3980,29607,WD20029607,29607,3,74,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3981,30101,WD20030101,30101,3,57,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3982,30501,WD20030501,30501,3,100,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3983,29245,WD20029245,29245,3,55,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3984,30763,WD20030763,30763,3,71,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3986,29287,WD20029287,29287,3,64,ACha,ACkk,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,1,0,,,0
3987,29002,WD20029002,29002,3,43,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
3989,30798,WD20030798,30798,3,71,ACha,ACha,AC,1,ACh,B,11,1.5400000,1.4600000,MW,1,127,,,,,0
4494,4614,WD30004614,4614,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4495,28936,WD30028936,28936,3,58,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4496,28229,WD30028229,28229,3,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4497,4615,WD30004615,4615,4,70,ACha,ACkk,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,1,,,,0
4498,28925,WD30028925,28925,3,57,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4500,4618,WD30004618,4618,4,60,ACha,ACkk,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,1,,,,0
4502,4616,WD30004616,4616,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4503,3004,WD30003004,3004,4,30,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4504,28226,WD30028226,28226,3,73,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4507,28472,WD30028472,28472,3,82,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4512,28163,WD30028163,28163,3,82,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4516,28233,WD30028233,28233,3,66,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4517,28483,WD30028483,28483,3,67,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4518,29238,WD30029238,29238,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4520,3003,WD30003003,3003,4,40,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4521,28931,WD30028931,28931,3,91,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4522,28927,WD30028927,28927,3,83,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4523,11595,WD30011595,11595,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,16,,,,0
4524,29501,WD30029501,29501,3,72,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4525,28189,WD30028189,28189,3,47,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4526,28888,WD30028888,28888,3,75,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4529,4620,WD30004620,4620,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4531,29250,WD30029250,29250,3,69,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4534,11596,WD30011596,11596,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,16,,,,0
4535,28197,WD30028197,28197,3,74,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4536,29285,WD30029285,29285,3,59,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4537,4621,WD30004621,4621,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4539,29251,WD30029251,29251,3,84,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4542,29265,WD30029265,29265,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4543,28863,WD30028863,28863,3,61,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4546,29551,WD30029551,29551,3,69,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4555,28870,WD30028870,28870,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4556,28919,WD30028919,28919,3,65,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4559,28880,WD30028880,28880,3,75,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4566,12611,WD30012611,12611,3,80,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4567,28751,WD30028751,28751,3,55,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4568,28350,WD30028350,28350,3,75,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4569,28348,WD30028348,28348,3,78,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4571,10433,WD30010433,10433,1,70,ACha,ACkk,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,1,,1,1,0
4573,28807,WD30028807,28807,3,49,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4574,28754,WD30028754,28754,3,61,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4576,3650,WD30003650,3650,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4577,28757,WD30028757,28757,3,71,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4578,3649,WD30003649,3649,4,60,ACha,ACle,AC,1,ACh,C,11,1.7000000,1.0700000,MW,3,30,2,,,,0
4580,28766,WD30028766,28766,3,66,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4581,3648,WD30003648,3648,4,40,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4583,3647,WD30003647,3647,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4584,28416,WD30028416,28416,3,63,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4585,3651,WD30003651,3651,4,40,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4588,28718,WD30028718,28718,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4589,5857,WD30005857,5857,4,50,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4590,5862,WD30005862,5862,4,30,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4591,5863,WD30005863,5863,4,30,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4593,28402,WD30028402,28402,3,58,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4595,28398,WD30028398,28398,3,56,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4602,11808,WD30011808,11808,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4603,28740,WD30028740,28740,3,66,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4605,29395,WD30029395,29395,3,55,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4608,3646,WD30003646,3646,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4612,28256,WD30028256,28256,3,76,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4613,28706,WD30028706,28706,3,44,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4614,28801,WD30028801,28801,3,66,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4616,29290,WD30029290,29290,3,63,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4620,28798,WD30028798,28798,3,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4623,28241,WD30028241,28241,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4628,28452,WD30028452,28452,3,87,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4632,28464,WD30028464,28464,3,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4634,6346,WD30006346,6346,4,90,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4635,28465,WD30028465,28465,3,59,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4637,28773,WD30028773,28773,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4639,6343,WD30006343,6343,4,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4640,6344,WD30006344,6344,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4642,28782,WD30028782,28782,3,79,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4643,29307,WD30029307,29307,3,78,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4646,29314,WD30029314,29314,3,72,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4647,28294,WD30028294,28294,3,45,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4649,28711,WD30028711,28711,3,50,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4654,28429,WD30028429,28429,3,76,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4656,28267,WD30028267,28267,3,83,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4657,6345,WD30006345,6345,4,50,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4659,29017,WD30029017,29017,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4660,12224,WD30012224,12224,3,35,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4662,28631,WD30028631,28631,3,50,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4663,11805,WD30011805,11805,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4664,29066,WD30029066,29066,3,36,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4665,28629,WD30028629,28629,3,67,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4666,11804,WD30011804,11804,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4667,29039,WD30029039,29039,3,74,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4670,29160,WD30029160,29160,3,81,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4671,11811,WD30011811,11811,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4672,28147,WD30028147,28147,3,62,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4673,28485,WD30028485,28485,3,77,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4674,11812,WD30011812,11812,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4678,28538,WD30028538,28538,3,92,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4681,29019,WD30029019,29019,3,74,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4682,28665,WD30028665,28665,3,66,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4688,11810,WD30011810,11810,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4689,30126,WD30030126,30126,3,58,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4691,4272,WD30004272,4272,4,90,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4692,11806,WD30011806,11806,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4693,29027,WD30029027,29027,3,48,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4694,28662,WD30028662,28662,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4695,29162,WD30029162,29162,3,65,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4699,30125,WD30030125,30125,3,46,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4700,29118,WD30029118,29118,3,65,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4701,28559,WD30028559,28559,3,91,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4702,4280,WD30004280,4280,4,70,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4703,12205,WD30012205,12205,3,55,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4707,18787,WD30018787,18787,3,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4709,29111,WD30029111,29111,3,72,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4710,4278,WD30004278,4278,4,50,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4712,17439,WD30017439,17439,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4714,17452,WD30017452,17452,3,70,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4715,28569,WD30028569,28569,3,52,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4716,4279,WD30004279,4279,4,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4719,18505,WD30018505,18505,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4723,28597,WD30028597,28597,3,51,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4724,29069,WD30029069,29069,3,53,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4727,12202,WD30012202,12202,3,35,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4728,4276,WD30004276,4276,4,50,ACha,ACle,AC,1,ACh,C,11,1.7000000,1.0700000,MW,3,30,2,,,,0
4730,29134,WD30029134,29134,3,57,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4734,30187,WD30030187,30187,3,72,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4736,29117,WD30029117,29117,3,49,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4738,29135,WD30029135,29135,3,76,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4741,29098,WD30029098,29098,3,42,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4742,29115,WD30029115,29115,3,86,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4743,28957,WD30028957,28957,3,74,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4744,28089,WD30028089,28089,3,88,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4746,28952,WD30028952,28952,3,61,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4748,29212,WD30029212,29212,3,53,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4750,28103,WD30028103,28103,3,89,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4751,28948,WD30028948,28948,3,41,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4755,4610,WD30004610,4610,4,40,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4757,11807,WD30011807,11807,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4758,4608,WD30004608,4608,4,80,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4759,28963,WD30028963,28963,3,54,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4760,29207,WD30029207,29207,3,69,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4761,28092,WD30028092,28092,3,33,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4765,29224,WD30029224,29224,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4766,4613,WD30004613,4613,4,60,ACha,ACkk,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,1,,,,0
4768,4612,WD30004612,4612,4,70,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4769,3001,WD30003001,3001,4,60,ACha,ACle,AC,1,ACh,C,11,1.7000000,1.0700000,MW,3,30,2,,,,0
4770,29512,WD30029512,29512,3,80,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4772,28497,WD30028497,28497,3,95,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4775,29221,WD30029221,29221,3,39,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4777,28127,WD30028127,28127,3,80,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4778,28944,WD30028944,28944,3,57,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4779,28123,WD30028123,28123,3,53,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4782,4611,WD30004611,4611,4,40,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4783,29200,WD30029200,29200,3,55,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4786,30095,WD30030095,30095,3,71,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4788,4606,WD30004606,4606,4,60,ACha,ACkk,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,1,,,,0
4789,4605,WD30004605,4605,4,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4791,29205,WD30029205,29205,3,39,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4794,4607,WD30004607,4607,4,90,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4796,29532,WD30029532,29532,3,71,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4797,28037,WD30028037,28037,3,70,ACha,ACkk,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,1,0,,,0
4799,4604,WD30004604,4604,4,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4800,28964,WD30028964,28964,3,64,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4801,28966,WD30028966,28966,3,83,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4803,28080,WD30028080,28080,3,88,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4804,28578,WD30028578,28578,3,45,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4806,28968,WD30028968,28968,3,74,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4807,11809,WD30011809,11809,2,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4809,28066,WD30028066,28066,3,60,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,
4811,31448,WD30031448,31448,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4813,31450,WD30031450,31450,3,70,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4815,31107,WD30031107,31107,3,33,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4817,30995,WD30030995,30995,3,63,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4818,30665,WD30030665,30665,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
4819,31463,WD30031463,31463,3,100,ACha,ACha,AC,1,ACh,C,11,1.7000000,1.0700000,MW,1,138,,,,,0
